2149.071374875277,2138.886610198024,2128.701845520771,2118.517080843517,2108.332316166264,2098.14755148901,2087.962786811757,2074.375035538069,2057.586323675948,2040.797611813827,2036.43164314176,2052.694363231144,2068.957083320529,2085.219803409914,2100.969654523885,2116.503801985399,2132.037949446912,2147.572096908426,2163.469844252559,2179.609252112311,2195.748659972065,2211.888067831818,2226.687607259427,2236.146480366421,2245.605353473417,2287.277665562143,2326.222628244568,2363.060849522581,2399.89907080059,2436.737292078602,2473.57551335661,2512.012419902107,2551.372592294425,2590.732764686743,2630.092937079059,2674.422160661325,2725.367379699856,2775.196446875503,2827.751943815916,2889.488726226055,2951.2255086362,3012.962291046342,3082.71270033562,3159.275946460512,3237.496138525184,3336.106377642554,3428.990188400182,3528.481975971245,3628.741828737377,3680.51683777786
2156.119064673566,2145.934299996312,2135.749535319059,2125.564770641806,2115.380005964553,2105.195241287299,2095.010476610046,2082.047381777303,2065.258669915182,2048.469958053061,2043.957411515569,2060.220131604952,2076.482851694338,2092.745571783722,2108.421829862267,2123.955977323781,2139.490124785294,2155.024272246808,2170.902749734106,2187.042157593858,2203.181565453611,2219.320973313365,2235.284924580012,2244.743797687007,2254.270267360756,2296.291817891024,2334.558309316728,2371.39653059474,2408.23475187275,2445.072973150761,2481.91119442877,2520.345733255293,2559.705905647611,2599.06607803993,2638.426250432244,2681.656215154375,2732.601434192906,2783.546653231443,2836.854822444902,2898.826909856363,2960.756509088308,3022.49329149845,3091.877142341129,3168.440388466021,3245.531087924198,3342.992435946117,3435.876246703745,3534.009325981945,3632.953672148955,3685.371367087616
2163.166754471855,2152.981989794602,2142.797225117348,2132.612460440095,2122.427695762841,2112.242931085588,2102.058166408335,2089.719728016537,2072.931016154417,2056.142304292296,2051.483179889377,2067.745899978761,2084.008620068147,2100.271340157532,2115.874005200647,2131.40815266216,2146.942300123674,2162.476447585188,2178.335655215657,2194.475063075409,2210.614470935162,2226.753878794916,2242.893286654668,2253.341115007587,2263.284419689636,2305.305970219903,2342.893990388885,2379.732211666898,2416.570432944908,2453.408654222919,2490.246875500928,2528.679046608481,2568.0392190008,2607.399391393118,2646.759563785433,2688.89026964743,2739.835488685961,2790.780707724498,2844.893071123825,2906.877751295855,2968.849838707308,3030.821926118762,3100.482452442487,3177.60483047153,3254.168076596421,3349.878494249677,3442.762305007304,3539.491074137749,3635.475998924891,3690.563350720986
2170.214444270144,2160.02967959289,2149.844914915637,2139.660150238384,2129.475385561131,2119.290620883877,2109.105856206624,2097.392074255772,2080.603362393651,2063.81465053153,2059.008948263185,2075.271668352568,2091.534388441955,2107.792033077516,2123.326180539029,2138.860328000543,2154.394475462056,2169.92862292357,2185.768560697202,2201.907968556955,2218.047376416708,2234.186784276461,2250.326192136214,2261.938432328169,2272.298572018516,2314.320122548783,2351.229671461045,2388.067892739058,2424.906114017068,2461.744335295078,2498.582556573088,2537.012359961667,2576.372532353986,2615.732704746304,2655.092877138619,2696.124324140484,2747.069543179016,2798.014762217552,2851.708294953941,2914.928592735364,2976.900680146818,3038.872767558272,3107.042434966377,3186.263403632564,3263.33251860193,3356.76455255324,3449.774577077948,3544.817469822068,3645.984825955051,3695.755334354354
2177.262134068432,2167.077369391179,2156.892604713926,2146.707840036672,2136.523075359419,2126.338310682166,2116.153546004913,2105.064420495006,2088.275708632885,2071.486996770764,2066.534716636995,2082.797436726378,2099.060156815765,2115.244208415896,2130.778355877409,2146.312503338923,2161.846650800436,2177.380798261951,2193.20146617875,2209.340874038503,2225.480281898256,2241.619689758009,2257.759097617762,2270.535749648752,2281.312724347396,2322.727131255191,2359.565352533204,2396.403573811216,2433.241795089225,2470.080016367236,2506.918237645246,2545.345673314853,2584.705845707171,2624.066018099489,2663.152123299921,2703.358378633534,2754.303597672066,2805.248816710602,2858.523518784059,2922.979434174863,2984.951521586317,3046.923608997771,3113.602417490258,3192.823386156444,3272.04435482264,3363.792668644554,3456.820028373687,3550.143865506366,3652.045596320776,3700.947317987697
2184.309823866721,2174.125059189468,2163.940294512215,2153.755529834961,2143.570765157708,2133.386000480454,2123.201235803201,2112.736766734241,2095.94805487212,2079.159343009999,2074.060485010803,2090.323205100186,2106.585925189573,2122.696383754278,2138.230531215792,2153.764678677306,2169.298826138819,2184.832973600333,2200.634371660297,2216.773779520049,2232.913187379803,2249.052595239556,2265.192003099308,2279.133066969338,2290.326876676277,2331.062812327351,2367.901033605363,2404.739254883376,2441.577476161385,2478.415697439395,2515.253918717405,2553.678986668039,2593.039159060357,2632.399331452676,2671.144238424422,2710.592433126589,2761.537652165121,2812.482871203657,2865.338742614176,2931.030275614373,2993.002363025827,3054.974450437281,3120.162400014152,3199.383368680339,3278.604337346535,3370.838119940303,3463.865479669436,3555.470261190693,3658.106366686494,3706.139301621065
2191.35751366501,2181.172748987757,2170.987984310503,2160.80321963325,2150.618454955997,2140.433690278743,2130.24892560149,2120.064160924235,2103.620401111354,2086.831689249233,2081.586253384612,2097.848973473995,2114.111693563381,2130.14855909266,2145.682706554173,2161.216854015687,2176.7510014772,2192.285148938714,2208.067277141848,2224.2066850016,2240.346092861353,2256.485500721107,2272.624908580859,2287.730384289918,2299.341029005157,2339.398493399508,2376.236714677521,2413.074935955533,2449.913157233543,2486.751378511553,2523.589599789563,2562.012300021229,2601.372472413548,2640.732644805866,2679.136353548919,2717.826487619637,2768.771706658169,2819.716925696705,2872.153966444296,2939.081117053865,3001.053204465318,3063.025291876772,3126.722382538042,3205.94335120423,3285.50877100294,3377.883571236047,3470.910930965181,3560.796656875007,3664.16713705222,3711.331285254432
2198.405203463299,2188.220438786045,2178.035674108792,2167.850909431539,2157.666144754286,2147.481380077032,2137.296615399779,2127.111850722525,2111.292747350588,2094.504035488467,2089.11202175842,2105.374741847803,2121.637461937189,2137.600734431041,2153.134881892554,2168.669029354068,2184.203176815581,2199.737324277096,2215.500182623395,2231.639590483147,2247.7789983429,2263.918406202654,2280.057814062406,2296.197221922158,2308.355181334037,2347.734174471667,2384.57239574968,2421.410617027693,2458.248838305702,2495.087059583713,2531.925280861722,2570.345613374415,2609.705785766734,2649.065958159053,2687.12846867342,2725.060542112692,2776.005761151223,2826.950980189759,2878.969190274415,2947.131958493374,3009.104045904828,3071.076133316282,3133.282365061933,3212.50333372812,3292.726741463554,3384.929022531791,3477.956382260925,3566.123052559319,3670.227907417946,3718.545189325826
2205.452893261588,2195.268128584334,2185.083363907081,2174.898599229828,2164.713834552574,2154.529069875321,2144.344305198068,2134.159540520813,2118.965093589823,2102.176381727702,2096.637790132228,2112.900510221611,2129.163230310998,2145.052909769422,2160.587057230935,2176.121204692449,2191.655352153963,2207.189499615477,2222.933088104941,2239.072495964694,2255.211903824447,2271.351311684201,2287.490719543952,2303.630127403705,2317.369333662918,2356.069855543827,2392.90807682184,2429.746298099853,2466.584519377862,2503.422740655873,2540.260961933882,2578.678926727601,2618.03909911992,2657.399271512238,2695.120583797921,2732.294596605746,2783.239815644278,2834.185034682814,2885.784414104531,2955.182799932871,3017.154887344325,3079.126974755779,3139.842347585822,3219.06331625201,3299.94471192418,3391.974473827541,3484.969262895399,3571.449448243624,3676.288677783681,3729.609990026754
2212.500583059876,2202.315818382623,2192.13105370537,2181.946289028116,2171.761524350863,2161.576759673609,2151.391994996356,2141.207230319102,2126.637439829057,2109.848727966936,2104.163558506036,2120.426278595419,2136.688998684806,2152.505085107805,2168.039232569318,2183.573380030832,2199.107527492345,2214.64167495386,2230.365993586489,2246.505401446241,2262.644809305994,2278.784217165747,2294.923625025499,2311.063032885252,2326.383485991796,2364.405536615986,2401.243757893999,2438.081979172012,2474.920200450021,2511.758421728032,2548.596643006042,2587.01224008079,2626.372412473108,2665.732584865426,2703.112698922418,2739.528651098797,2790.473870137328,2841.419089175864,2892.994291772841,2963.059039909047,3025.205728783829,3087.177816195283,3147.48636172411,3225.623298775905,3307.162682384801,3399.019925123285,3491.591913353702,3577.054203612229,3682.349448149406,3740.674790727705
