46975.3645,49289.3957,49286.2214,49365.3326,49545.4283,49329.4574,48965.6638,48576.5963,48038.8023,47716.2064,47340.5408,47675.9396,46604.4739,48007.0363,48314.8931,48541.708,48708.2928,48931.8092,49289.4212,49357.5327
46925.1238,49230.5331,49227.2736,49306.3981,49485.9732,49272.7644,48906.9797,48519.4992,47979.0134,47663.2489,47287.9734,47623.3427,46555.3573,47949.8664,48253.5008,48481.8669,48656.1615,48872.8272,49230.8312,49301.5256
46874.8846,49171.6706,49168.3258,49247.4637,49426.525,49216.0741,48848.2957,48462.4021,47925.9329,47610.2934,47235.4108,47570.7509,46506.2439,47892.7011,48192.1084,48422.0261,48604.0301,48813.8463,49172.2431,49245.5209
46824.647,49112.8084,49109.378,49188.5293,49367.0837,49159.3864,48789.6116,48405.3049,47873.006,47557.3398,47182.8528,47518.1641,46457.1336,47835.5404,48130.7161,48362.1854,48551.8989,48754.8665,49113.6572,49189.5185
46774.4111,49053.9464,49050.4302,49129.5949,49307.6493,49102.7014,48730.9276,48348.2078,47820.0807,47504.3881,47129.1541,47460.9856,46408.0267,47778.3844,48069.3238,48302.345,48499.7678,48695.8878,49055.0732,49133.5184
46724.1768,48995.0846,48991.4824,49070.6606,49248.2219,49046.019,48672.2436,48291.1107,47767.1569,47451.4384,47074.8618,47401.4214,46358.9229,47721.2331,48007.9315,48242.5047,48447.6367,48636.9102,48996.4914,49077.5208
46673.9442,48936.223,48932.5347,49011.7264,49188.8015,48989.3392,48613.5596,48234.0136,47714.2347,47398.4906,47020.571,47341.8631,46309.8224,47664.0865,47946.5392,48182.6646,48395.5058,48577.9338,48937.9116,49021.5255
46623.7131,48877.3617,48873.5869,48952.7922,49129.388,48932.6621,48554.8757,48176.9165,47661.3141,47345.5448,46966.2819,47282.3108,46260.7252,47606.9446,47885.1469,48122.8246,48343.3749,48518.9585,48879.3338,48964.0972
46573.4838,48818.5005,48814.6392,48893.858,49069.9817,48875.9878,48496.1917,48119.8194,47608.395,47292.601,46911.9942,47222.7644,46211.6312,47549.8075,47823.8323,48062.9849,48291.2441,48459.9843,48820.7582,48905.4224
46523.2561,48759.6397,48755.6915,48834.9239,49010.5823,48819.316,48437.5078,48062.7223,47555.4775,47239.6592,46857.7082,47163.224,46162.5405,47492.6751,47766.2518,48003.1453,48239.1134,48401.0113,48762.1846,48846.7482
46473.03,48700.779,48696.7438,48775.9898,48951.1901,48762.647,48378.8239,48005.6253,47502.5616,47186.7193,46803.4237,47103.6897,46113.4531,47435.5474,47708.6748,47943.3059,48186.9828,48342.0394,48703.6132,48788.0748
46422.8056,48641.9185,48637.7961,48717.0558,48891.805,48705.9807,48320.1401,47948.5282,47449.6473,47133.7814,46749.1409,47044.1613,46064.369,47378.4246,47651.1013,47883.4667,48134.8523,48283.0687,48645.0438,48729.402
46372.5829,48583.0583,48578.8484,48658.1219,48832.427,48649.3172,48261.4562,47891.4311,47396.7346,47080.8455,46694.8596,46984.639,46015.2882,47321.3065,47593.5314,47823.6277,48082.7219,48224.0991,48586.4766,48670.7299
46326.373,48524.1984,48519.9008,48599.1879,48773.0562,48592.6563,48202.7724,47834.3341,47343.8235,47027.9116,46640.5799,46925.1227,45970.2399,47264.1933,47535.9651,47763.7889,48030.5915,48171.8737,48527.9115,48612.0584
46280.8991,48465.3386,48460.9532,48540.2541,48713.6926,48535.9982,48144.0886,47777.237,47290.914,46974.9797,46586.3019,46865.6126,45926.0132,47207.0849,47478.4023,47703.9502,47978.4613,48120.7248,48469.3485,48553.3877
46235.5454,48406.4791,48402.0056,48481.3203,48654.3362,48479.3428,48085.4048,47720.14,47238.0061,46922.0499,46532.0254,46806.1086,45881.7898,47149.9814,47420.8431,47644.1118,47926.3311,48069.5759,48410.7876,48494.7176
46190.1967,48347.6198,48343.058,48422.3865,48594.987,48422.6902,48026.721,47663.0429,47185.0998,46869.122,46477.7506,46746.6107,45837.5699,47092.8827,47363.2875,47589.298,47874.201,48018.4271,48352.2289,48436.0483
46144.8529,48288.7607,48284.1104,48363.4528,48535.6451,48366.0403,47968.0373,47604.0251,47132.1951,46816.1962,46423.4773,46687.119,45793.3534,47035.7889,47305.7355,47537.3277,47822.071,47967.2782,48293.6723,48377.3796
46099.5141,48229.9019,48225.1628,48304.5191,48476.3106,48309.3933,47909.3536,47544.2192,47079.292,46763.2724,46369.2057,46627.355,45749.1404,46978.7001,47248.1872,47485.3579,47769.9412,47916.1293,48235.1179,48318.7116
46054.1801,48171.0433,48166.2153,48245.5855,48416.9833,48252.749,47850.6699,47484.4134,47026.3906,46710.3506,46314.9358,46567.5258,45704.9308,46921.6161,47190.6425,47433.3885,47717.8114,47864.9805,48176.5657,48260.0443
46008.8511,48112.1849,48107.2678,48186.652,48357.6634,48196.1075,47791.9862,47424.6076,46973.4909,46657.431,46260.6675,46507.6967,45660.7247,46864.5371,47133.1015,47381.4195,47665.6816,47813.8316,48118.0156,48201.3778
45963.5271,48053.3268,48048.3202,48127.7185,48298.3508,48139.4688,47733.3026,47364.8018,46920.5927,46604.5133,46206.4008,46447.8679,45616.5221,46807.4631,47075.5641,47329.451,47613.552,47762.6827,48059.4678,48142.7119
45918.2081,47994.4689,47989.3727,48068.785,48239.0457,48082.8329,47674.6189,47304.9961,46867.6962,46551.5977,46152.1358,46388.0392,45572.323,46750.394,47018.0304,47277.4829,47561.4225,47711.5339,48000.9221,48084.0467
45872.8941,47935.6113,47930.4253,48009.8516,48179.748,48026.1998,47615.9353,47245.1903,46814.8014,46498.6842,46097.8724,46328.2108,45528.1274,46693.33,46960.5004,47225.5153,47509.2931,47660.385,47942.3786,48025.3822
