2.8801595959817874,2.888949827980395,2.914927769334184,2.9112813091125793,2.9318458941059564,2.9349873077394064,2.91661823676485,2.945064380994019,3.0068565182650677,2.9554360275488496
2.8759820742764997,2.8850856165339724,2.910713729301057,2.907109640267759,2.9275913187970986,2.930670176943504,2.912438806836091,2.940845748309026,3.0024869215865015,2.9513131161993327
2.8718106118325277,2.8812265737773752,2.9065057813860986,2.902943949125083,2.9233429175376204,2.9263593962833383,2.9082653658933784,2.936633158552094,2.9981236748360516,2.9471959564036463
2.8676451998945423,2.877372692827871,2.902303916815687,2.898784227152177,2.919100681401921,2.9220549564527944,2.9040979053879985,2.9324266031007253,2.993766768820778,2.943084540171103
2.8634858296865504,2.87352396678107,2.89810812679523,2.8946304657955784,2.914864601443374,2.917756848124972,2.8999364167501085,2.928226073311081,2.9894161943262048,2.9389788594892345
2.85933249241212,2.869680388711122,2.8939184025093914,2.890482656480955,2.910634668694557,2.9134650619524116,2.8957808913889598,2.9240315605182063,2.9850719421165532,2.9348789063240064
2.8551851793374032,2.865841951747547,2.8897347352058405,2.886340790696019,2.906410874251804,2.909179588652894,2.8916313207759665,2.919843056119878,2.980734003021581,2.930784672701776
2.8510438817246118,2.862008649013687,2.8855571161281452,2.882204859924097,2.9021932092074554,2.9049004189406897,2.8874876963781455,2.915660551509422,2.9764023678670024,2.9266961506436298
2.8469085908486313,2.8581804736420815,2.8813855365325334,2.8780748556607163,2.8979816646667786,2.9006275435437265,2.883350009674742,2.9114840380924925,2.9720770274918613,2.9226133321817853
2.8427792979970015,2.8543574187744545,2.877219987687872,2.873950769413592,2.893776231747948,2.8963609532035726,2.87921825215721,2.907313507287055,2.9677579727485166,2.918536209359575
2.838655994469901,2.8505394775617057,2.8730604608756525,2.869832592702608,2.8895769015820254,2.892100638675414,2.875092415329198,2.9031489505233674,2.9634451945026186,2.914464774231431
2.8345386715801246,2.846726643163895,2.868906947389969,2.8657203170598,2.8853836653129465,2.8878465907280337,2.8709724907065284,2.8989903592439648,2.9591386836330935,2.9103990188628694
2.8304273206530706,2.8429189087502307,2.8647594385375013,2.8616139340293354,2.8811965140974953,2.8835988001437958,2.8668584698171804,2.8948377249036388,2.9548384310321216,2.906338935330476
2.826321933026717,2.839116267499058,2.8606179256374986,2.8575134351675016,2.87701543910529,2.879357257718621,2.862750344201275,2.8906910389694227,2.9505444276051183,2.9022845157218895
2.822222500051606,2.835318712597849,2.8564824000217577,2.8534188120426833,2.8728404315187634,2.8751219542619677,2.8586481054110546,2.8865502929205715,2.946256664270716,2.898235752135786
2.818129013090826,2.831526237243185,2.8523528530346076,2.849330056235347,2.8686714825331436,2.8708928805968146,2.854551745010868,2.8824154782485465,2.941975131960745,2.8941926366818658
2.814041463519992,2.827738834640748,2.848229276032891,2.845247159338025,2.864508583356435,2.866670027559638,2.8504612545771515,2.8782865864569978,2.9376998216202113,2.8901551614808336
2.8099598427272294,2.8239564980053102,2.8441116603859458,2.8411701129552958,2.8603517252094024,2.8624533860003942,2.8463766256984115,2.8741636090617444,2.933430724207282,2.886123318664389
2.8058841421131535,2.820179220560717,2.8399999974755863,2.837098908703769,2.856200899325549,2.858242946782497,2.84229784997521,2.870046537590759,2.9291678306932623,2.8820971003752063
2.8018143530908532,2.8164069955398783,2.8358942786960863,2.8330335382120655,2.8520560969511006,2.8540387007827994,2.838224919020142,2.8659353635841502,2.9249111320625794,2.878076498766921
2.7977504669235964,2.812639816034321,2.8317944952904517,2.8289739929587,2.84791730917972,2.8498406387239448,2.83415782429542,2.8618300784302155,2.9206606191430335,2.8740615058437875
2.7936924753741494,2.808877675596118,2.827700639005475,2.824920264920708,2.843784527613791,2.8456487518451135,2.830096557762702,2.857730674021376,2.9164162832849363,2.8700521141021973
2.789640369730401,2.805120567334661,2.823612701108754,2.8208723456003097,2.839657743372089,2.8414630308954805,2.826041110907953,2.8536371417698794,2.9121781153419874,2.8660483155680256
2.7855941414551504,2.8013684845189935,2.8195306730442176,2.8168302266740066,2.8355369477515397,2.837283466805459,2.8219914753917417,2.849549473264202,2.907946106350906,2.8620501024386016
2.7815537820235807,2.7976214204271628,2.815454546268167,2.812793899830227,2.8314221320617006,2.8331100505188025,2.8179476428865873,2.845467660104872,2.9037202473614347,2.858057466922137
2.777519282923239,2.7938793683462064,2.8113843122492526,2.8087633567693095,2.82731328762474,2.828942772992585,2.813909605076942,2.841391693904446,2.899500529436325,2.8540704012377147
2.77349063565402,2.790142321572142,2.8073199624684593,2.8047385892034846,2.8232104057754195,2.8247816251971836,2.8098773536591746,2.837321566287498,2.895286943651316,2.850088897615272
2.7694678317281465,2.7864102734099543,2.8032614884190865,2.80071958885686,2.819113477861074,2.8206265981162555,2.8058508803415516,2.8332572688905984,2.891079481095113,2.846112948295585
2.765450862670154,2.782683217173582,2.799208881606734,2.796706347465401,2.815022495241596,2.816477682746721,2.801830176844222,2.829198793362297,2.8868781328693744,2.842142545530255
2.7614397200168685,2.7789611461859085,2.795162133549279,2.7926988567769144,2.810937449289416,2.8123348700987427,2.7978152348992005,2.825146131363107,2.8826828900886885,2.8381776815816924
2.757434395317394,2.775244053778747,2.791121235776863,2.7886971085510335,2.806858331389484,2.808198151195708,2.793806046250347,2.8210992745654884,2.878493743880555,2.834218348723101
2.7534348801330912,2.7715319332928314,2.787086179831871,2.7847010945591975,2.802785132939252,2.804067517074206,2.7898026026533547,2.8170582146538288,2.8743106853853693,2.830264539238464
2.7494411660375597,2.767824778077802,2.783056957268916,2.7807108065846387,2.7987178453486563,2.7999429587840123,2.7858048958757298,2.813022943324427,2.8701337057564,2.8263162454225292
2.7454532446166224,2.764122581492194,2.7790335596548195,2.7767262364223617,2.794656460040098,2.795824467388066,2.7818129176967745,2.808993452285478,2.865962796159773,2.8223734595807928
2.7414711074683065,2.760425336903428,2.775015978568595,2.772747375879129,2.790600968448426,2.791712033962453,2.7778266599075736,2.8049697332570527,2.8617979477744497,2.818436174029485
2.7374947462028243,2.756733037687794,2.7710042056014297,2.7687742167734437,2.7865513620209175,2.7876056495963843,2.7738461143109716,2.8009517779710835,2.8576391517922133,2.8145043810955563
2.733524152442559,2.753045677230443,2.7669982323566673,2.764806750935532,2.7825076322172633,2.7835053053921794,2.769871272721562,2.796939578171346,2.8534863994176454,2.8105780731166594
